,SubjectID,PredicateID,ObjectID,Subject,Predicate,Object,ReferenceProperty,URL,RefDoc
6533,Q79,P463,Q8475,Egypt,member of,Interpol,P854,https://www.interpol.int/Member-countries/World,refdoc_602
6534,Q79,P463,Q233611,Egypt,member of,International Hydrographic Organization,P854,https://www.iho.int/srv1/index.php?option=com_wrapper&view=wrapper&Itemid=452&lang=en,refdoc_392
6535,Q79,P463,Q7809,Egypt,member of,UNESCO,P854,http://www.unesco.org/eri/cp/ListeMS_Indicators.asp,refdoc_98
6536,Q79,P463,Q17495,Egypt,member of,Universal Postal Union,P854,http://www.upu.int/en/the-upu/member-countries.html,refdoc_1239
6537,Q79,P463,Q376150,Egypt,member of,International Telecommunication Union,P854,https://www.itu.int/online/mm/scripts/gensel8,refdoc_256
6538,Q79,P463,Q170424,Egypt,member of,World Meteorological Organization,P854,https://public.wmo.int/en/members/egypt,refdoc_59
6539,Q79,P463,Q7817,Egypt,member of,World Health Organization,P854,https://www.who.int/choice/demography/by_country/en/,refdoc_1587
6540,Q79,P463,Q605326,Egypt,member of,World Customs Organization,P854,https://www.wcoomd.org/-/media/wco/public/global/pdf/about-us/wco-members/list-of-members-with-membership-date.pdf,refdoc_391
6541,Q79,P463,Q243630,Egypt,member of,BRICS,P854,https://en.wikipedia.org/wiki/Member_states_of_BRICS#Member_states,refdoc_861
6542,Q79,P463,Q186444,Egypt,member of,Treaty on the Non-Proliferation of Nuclear Weapons,P854,https://en.wikipedia.org/wiki/List_of_parties_to_the_Treaty_on_the_Non-Proliferation_of_Nuclear_Weapons,refdoc_911
6543,Q79,P463,Q50828855,Egypt,member of,African Continental Free Trade Area,P854,https://en.wikipedia.org/wiki/African_Continental_Free_Trade_Area#List_of_signatories_and_parties_to_the_agreement,refdoc_145
6544,Q79,P5658,Q13196750,Egypt,railway traffic side,left,P4656,https://de.wikipedia.org/wiki/Mehrgleisigkeit#Fahrordnung_in_den_einzelnen_L%C3%A4ndern,refdoc_1017
6545,Q79,P421,Q6760,Egypt,located in time zone,UTC+03:00,P854,https://data.iana.org/time-zones/tzdb-2021e/africa,refdoc_1307
6546,Q79,P361,Q27381,Egypt,part of,North Africa,P854,https://www.workwithdata.com/place/egypt,refdoc_132
6547,Q79,P1622,Q14565199,Egypt,driving side,right,P854,http://chartsbin.com/view/edr,refdoc_1082
6548,Q79,P1552,Q47185282,Egypt,has quality,not-free country,P854,https://freedomhouse.org/report/freedom-world/freedom-world-2017,refdoc_209
6549,Q79,P122,Q7270,Egypt,basic form of government,republic,P4656,https://de.wikipedia.org/wiki/%C3%84gypten,refdoc_1105
6550,Q79,P9929,Q48221,Egypt,madhhab,Malikism,P854,https://veil.unc.edu/religions/islam/law/,refdoc_721
6551,Q22,P1343,Q116780519,Scotland,described by source,New World Encyclopedia,P854,https://www.newworldencyclopedia.org/entry/Scotland,refdoc_1588
6552,Q32,P2852,Q1061257,Luxembourg,emergency phone number,112,P854,http://www.itu.int/net/itu-t/inrdb/e129_important_numbers.aspx,refdoc_75
6553,Q32,P2852,Q25648804,Luxembourg,emergency phone number,113,P854,http://www.itu.int/net/itu-t/inrdb/e129_important_numbers.aspx,refdoc_75
6554,Q32,P2853,Q1378312,Luxembourg,electrical plug type,Europlug,P854,http://www.iec.ch/worldplugs/list_bylocation.htm,refdoc_662
6555,Q32,P2853,Q1123613,Luxembourg,electrical plug type,Schuko,P854,http://www.iec.ch/worldplugs/list_bylocation.htm,refdoc_662
6556,Q32,P17,Q32,Luxembourg,country,Luxembourg,P854,http://www.statistiques.public.lu/fr/actualites/population/population/2011/05/20110503/index.html,refdoc_1351
6557,Q32,P1552,Q3174312,Luxembourg,has quality,free country,P854,https://freedomhouse.org/report/freedom-world/freedom-world-2017,refdoc_209
6558,Q32,P530,Q423,Luxembourg,diplomatic relation,North Korea,P854,https://www.ncnk.org/sites/default/files/content/resources/publications/NCNK_Issue_Brief_DPRK_Diplomatic_Relations.pdf,refdoc_984
6559,Q32,P30,Q46,Luxembourg,continent,Europe,P854,https://www.workwithdata.com/place/luxembourg,refdoc_829
6560,Q32,P463,Q7825,Luxembourg,member of,World Trade Organization,P854,https://www.wto.org/english/thewto_e/countries_e/luxembourg_e.htm,refdoc_1240
6561,Q32,P463,Q141720,Luxembourg,member of,European Air Transport Command,P854,http://eatc-mil.com/8/About-us,refdoc_1485
6562,Q32,P463,Q1072120,Luxembourg,member of,Missile Technology Control Regime,P854,http://mtcr.info/partners/,refdoc_1496
6563,Q32,P463,Q8475,Luxembourg,member of,Interpol,P854,https://www.interpol.int/Member-countries/World,refdoc_602
6564,Q32,P463,Q1480793,Luxembourg,member of,Nuclear Suppliers Group,P854,http://www.nuclearsuppliersgroup.org/en/participants1,refdoc_1530
6565,Q32,P463,Q842490,Luxembourg,member of,Organisation for the Prohibition of Chemical Weapons,P854,https://www.opcw.org/about-opcw/member-states/,refdoc_800
6566,Q32,P463,Q3866537,Luxembourg,member of,Movement Coordination Centre Europe,P854,http://mcce-mil.com/wp-content/uploads/glance/MCCE-AT-A-Glance-September-2017.pdf,refdoc_1751
6567,Q32,P463,Q826700,Luxembourg,member of,International Energy Agency,P854,https://www.iea.org/countries/membercountries/,refdoc_455
6568,Q32,P463,Q7809,Luxembourg,member of,UNESCO,P854,http://www.unesco.org/eri/cp/ListeMS_Indicators.asp,refdoc_98
6569,Q32,P463,Q17495,Luxembourg,member of,Universal Postal Union,P854,http://www.upu.int/en/the-upu/member-countries.html,refdoc_1239
6570,Q32,P463,Q376150,Luxembourg,member of,International Telecommunication Union,P854,https://www.itu.int/online/mm/scripts/gensel8,refdoc_256
6571,Q32,P463,Q1969730,Luxembourg,member of,Schengen Area,P854,https://www.touteleurope.eu/les-pays-membres-de-l-espace-schengen.html,refdoc_432
6572,Q32,P463,Q45177,Luxembourg,member of,Visa Waiver Program,P854,https://www.dhs.gov/visa-waiver-program-requirements,refdoc_500
6573,Q32,P463,Q170424,Luxembourg,member of,World Meteorological Organization,P854,https://public.wmo.int/en/members/luxembourg,refdoc_884
6574,Q32,P463,Q7817,Luxembourg,member of,World Health Organization,P854,https://www.who.int/choice/demography/by_country/en/,refdoc_1587
6575,Q32,P463,Q340195,Luxembourg,member of,African Development Bank,P854,https://www.afdb.org/en/countries/non-regional-member-countries/luxembourg,refdoc_1217
6576,Q32,P463,Q605326,Luxembourg,member of,World Customs Organization,P854,https://www.wcoomd.org/-/media/wco/public/global/pdf/about-us/wco-members/list-of-members-with-membership-date.pdf,refdoc_391
6577,Q32,P463,Q823428,Luxembourg,member of,"Task Force for International Cooperation on Holocaust Education, Remembrance, and Research",P854,https://holocaustremembrance.com/countries/luxembourg,refdoc_1412
6578,Q32,P463,Q186444,Luxembourg,member of,Treaty on the Non-Proliferation of Nuclear Weapons,P854,https://en.wikipedia.org/wiki/List_of_parties_to_the_Treaty_on_the_Non-Proliferation_of_Nuclear_Weapons,refdoc_911
6579,Q32,P1622,Q14565199,Luxembourg,driving side,right,P854,http://chartsbin.com/view/edr,refdoc_1082
6580,Q32,P361,Q27496,Luxembourg,part of,Western Europe,P854,https://www.workwithdata.com/place/luxembourg,refdoc_829
6581,Q117,P530,Q423,Ghana,diplomatic relation,North Korea,P854,https://www.ncnk.org/sites/default/files/content/resources/publications/NCNK_Issue_Brief_DPRK_Diplomatic_Relations.pdf,refdoc_984
6582,Q117,P35,Q718601,Ghana,head of state,Nana Akufo-Addo,P854,https://www.aljazeera.com/news/2017/01/nana-akufo-addo-sworn-ghana-president-170107124239549.html,refdoc_221
6583,Q117,P421,Q4689471,Ghana,located in time zone,Africa/Accra,P854,https://data.iana.org/time-zones/tzdb-2020f/africa,refdoc_275
6584,Q117,P2852,Q25648876,Ghana,emergency phone number,191,P854,http://www.itu.int/net/itu-t/inrdb/e129_important_numbers.aspx,refdoc_75
6585,Q117,P2852,Q25648834,Ghana,emergency phone number,192,P854,http://www.itu.int/net/itu-t/inrdb/e129_important_numbers.aspx,refdoc_75
6586,Q117,P2852,Q25648835,Ghana,emergency phone number,193,P854,http://www.itu.int/net/itu-t/inrdb/e129_important_numbers.aspx,refdoc_75
6587,Q117,P6,Q718601,Ghana,head of government,Nana Akufo-Addo,P854,http://www.bbc.com/news/world-africa-38539751,refdoc_336
6588,Q117,P361,Q4412,Ghana,part of,West Africa,P854,https://www.workwithdata.com/place/ghana,refdoc_1599
6589,Q117,P2853,Q60740126,Ghana,electrical plug type,AC power plugs and sockets: British and related types,P854,http://www.iec.ch/worldplugs/list_bylocation.htm,refdoc_662
6590,Q117,P2853,Q60740126,Ghana,electrical plug type,AC power plugs and sockets: British and related types,P1065,https://web.archive.org/web/20180206033008/http://www.iec.ch/worldplugs/list_bylocation.htm,refdoc_1076
6591,Q117,P2853,Q1528507,Ghana,electrical plug type,BS 1363,P854,http://www.iec.ch/worldplugs/list_bylocation.htm,refdoc_662
6592,Q117,P463,Q7785,Ghana,member of,Commonwealth of Nations,P854,https://thecommonwealth.org/our-member-countries/ghana,refdoc_811
6593,Q117,P463,Q340195,Ghana,member of,African Development Bank,P854,https://en.wikipedia.org/wiki/African_Development_Bank,refdoc_1103
6594,Q117,P463,Q8475,Ghana,member of,Interpol,P854,https://www.interpol.int/Member-countries/World,refdoc_602
6595,Q117,P463,Q842490,Ghana,member of,Organisation for the Prohibition of Chemical Weapons,P854,https://www.opcw.org/about-opcw/member-states/,refdoc_800
6596,Q117,P463,Q7809,Ghana,member of,UNESCO,P854,http://www.unesco.org/eri/cp/ListeMS_Indicators.asp,refdoc_98
6597,Q117,P463,Q17495,Ghana,member of,Universal Postal Union,P854,http://www.upu.int/en/the-upu/member-countries.html,refdoc_1239
6598,Q117,P463,Q376150,Ghana,member of,International Telecommunication Union,P854,https://www.itu.int/online/mm/scripts/gensel8,refdoc_256
6599,Q117,P463,Q170424,Ghana,member of,World Meteorological Organization,P854,https://public.wmo.int/en/members/ghana,refdoc_1437
6600,Q117,P463,Q7817,Ghana,member of,World Health Organization,P854,https://www.who.int/choice/demography/by_country/en/,refdoc_1587
6601,Q117,P463,Q605326,Ghana,member of,World Customs Organization,P854,https://www.wcoomd.org/-/media/wco/public/global/pdf/about-us/wco-members/list-of-members-with-membership-date.pdf,refdoc_391
6602,Q117,P463,Q186444,Ghana,member of,Treaty on the Non-Proliferation of Nuclear Weapons,P854,https://en.wikipedia.org/wiki/List_of_parties_to_the_Treaty_on_the_Non-Proliferation_of_Nuclear_Weapons,refdoc_911
6603,Q117,P463,Q50828855,Ghana,member of,African Continental Free Trade Area,P854,https://en.wikipedia.org/wiki/African_Continental_Free_Trade_Area#List_of_signatories_and_parties_to_the_agreement,refdoc_145
6604,Q117,P30,Q15,Ghana,continent,Africa,P854,https://www.workwithdata.com/place/ghana,refdoc_1599
6605,Q117,P1552,Q3174312,Ghana,has quality,free country,P854,https://freedomhouse.org/report/freedom-world/freedom-world-2017,refdoc_209
6606,Q219,P2852,Q1061257,Bulgaria,emergency phone number,112,P854,http://www.itu.int/net/itu-t/inrdb/e129_important_numbers.aspx,refdoc_75
6607,Q219,P2853,Q1378312,Bulgaria,electrical plug type,Europlug,P854,http://www.iec.ch/worldplugs/list_bylocation.htm,refdoc_662
6608,Q219,P2853,Q1123613,Bulgaria,electrical plug type,Schuko,P854,http://www.iec.ch/worldplugs/list_bylocation.htm,refdoc_662
6609,Q219,P1552,Q3174312,Bulgaria,has quality,free country,P854,https://freedomhouse.org/report/freedom-world/freedom-world-2017,refdoc_209
6610,Q219,P530,Q423,Bulgaria,diplomatic relation,North Korea,P854,https://www.ncnk.org/sites/default/files/content/resources/publications/NCNK_Issue_Brief_DPRK_Diplomatic_Relations.pdf,refdoc_984
6611,Q219,P30,Q46,Bulgaria,continent,Europe,P854,https://www.workwithdata.com/place/bulgaria,refdoc_24
6612,Q219,P463,Q1072120,Bulgaria,member of,Missile Technology Control Regime,P854,http://mtcr.info/partners/,refdoc_1496
6613,Q219,P463,Q8475,Bulgaria,member of,Interpol,P854,https://www.interpol.int/Member-countries/World,refdoc_602
6614,Q219,P463,Q1480793,Bulgaria,member of,Nuclear Suppliers Group,P854,http://www.nuclearsuppliersgroup.org/en/participants1,refdoc_1530
6615,Q219,P463,Q842490,Bulgaria,member of,Organisation for the Prohibition of Chemical Weapons,P854,https://www.opcw.org/about-opcw/member-states/,refdoc_800
6616,Q219,P463,Q3866537,Bulgaria,member of,Movement Coordination Centre Europe,P854,http://mcce-mil.com/wp-content/uploads/glance/MCCE-AT-A-Glance-September-2017.pdf,refdoc_1751
6617,Q219,P463,Q1579424,Bulgaria,member of,Strategic Airlift Capability,P854,https://www.sacprogram.org/en/Pages/The%20Strategic%20Airlift%20Capability.aspx,refdoc_593
6618,Q219,P463,Q17495,Bulgaria,member of,Universal Postal Union,P854,http://www.upu.int/en/the-upu/member-countries.html,refdoc_1239
6619,Q219,P463,Q376150,Bulgaria,member of,International Telecommunication Union,P854,https://www.itu.int/online/mm/scripts/gensel8,refdoc_256
6620,Q219,P463,Q170424,Bulgaria,member of,World Meteorological Organization,P854,https://public.wmo.int/en/members/bulgaria,refdoc_4
6621,Q219,P463,Q7817,Bulgaria,member of,World Health Organization,P854,https://www.who.int/choice/demography/by_country/en/,refdoc_1587
6622,Q219,P463,Q182814,Bulgaria,member of,Antarctic Treaty System,P854,https://www.ats.aq/devAS/Parties?lang=e,refdoc_816
6623,Q219,P463,Q605326,Bulgaria,member of,World Customs Organization,P854,https://www.wcoomd.org/-/media/wco/public/global/pdf/about-us/wco-members/list-of-members-with-membership-date.pdf,refdoc_391
6624,Q219,P463,Q823428,Bulgaria,member of,"Task Force for International Cooperation on Holocaust Education, Remembrance, and Research",P854,https://holocaustremembrance.com/countries/bulgaria,refdoc_170
6625,Q219,P463,Q1969730,Bulgaria,member of,Schengen Area,P854,https://www.dw.com/en/eu-romania-and-bulgaria-join-schengen-area-by-air-and-sea/a-68706160,refdoc_1341
6626,Q219,P463,Q131720477,Bulgaria,member of,"{'text': 'CERN Council', 'language': 'mul'}",P854,https://council.web.cern.ch/en/content/council-composition-january-2025,refdoc_207
6627,Q219,P463,Q186444,Bulgaria,member of,Treaty on the Non-Proliferation of Nuclear Weapons,P854,https://en.wikipedia.org/wiki/List_of_parties_to_the_Treaty_on_the_Non-Proliferation_of_Nuclear_Weapons,refdoc_911
6628,Q219,P5658,Q14565199,Bulgaria,railway traffic side,right,P4656,https://de.wikipedia.org/wiki/Mehrgleisigkeit#Fahrordnung_in_den_einzelnen_L%C3%A4ndern,refdoc_1017
6629,Q219,P361,Q27468,Bulgaria,part of,Eastern Europe,P854,https://www.workwithdata.com/place/bulgaria,refdoc_24
6630,Q219,P1622,Q14565199,Bulgaria,driving side,right,P854,http://chartsbin.com/view/edr,refdoc_1082
6631,Q219,P2238,Q140,Bulgaria,official symbol,lion,P854,https://www.worldatlas.com/webimage/countrys/europe/bulgaria/bgsymbols.htm,refdoc_456
6632,Q230,P38,Q4608,Georgia,currency,Georgian lari,P854,https://nbg.gov.ge/georgian-money/history,refdoc_1172
6633,Q230,P2852,Q1061257,Georgia,emergency phone number,112,P854,http://www.itu.int/net/itu-t/inrdb/e129_important_numbers.aspx,refdoc_75
6634,Q230,P2852,Q4547309,Georgia,emergency phone number,111,P854,http://www.itu.int/net/itu-t/inrdb/e129_important_numbers.aspx,refdoc_75
6635,Q230,P2852,Q25648804,Georgia,emergency phone number,113,P854,http://www.itu.int/net/itu-t/inrdb/e129_important_numbers.aspx,refdoc_75
6636,Q230,P2852,Q25648812,Georgia,emergency phone number,122,P854,http://www.itu.int/net/itu-t/inrdb/e129_important_numbers.aspx,refdoc_75
6637,Q230,P2853,Q1378312,Georgia,electrical plug type,Europlug,P854,http://www.iec.ch/worldplugs/list_bylocation.htm,refdoc_662
6638,Q230,P2853,Q1123613,Georgia,electrical plug type,Schuko,P854,http://www.iec.ch/worldplugs/list_bylocation.htm,refdoc_662
6639,Q230,P122,Q49890,Georgia,basic form of government,semi-presidential system,P856,http://www.parliament.ge,refdoc_1422
6640,Q230,P122,Q179164,Georgia,basic form of government,unitary state,P4656,https://az.m.wikipedia.org/?oldid=7470007,refdoc_269
6641,Q230,P122,Q4198907,Georgia,basic form of government,parliamentary republic,P4656,https://az.m.wikipedia.org/?oldid=7470007,refdoc_269
6642,Q230,P122,Q7270,Georgia,basic form of government,republic,P4656,https://az.m.wikipedia.org/?oldid=7470007,refdoc_269
6643,Q230,P1552,Q47185145,Georgia,has quality,partly free country,P854,https://freedomhouse.org/report/freedom-world/freedom-world-2017,refdoc_209
6644,Q230,P530,Q423,Georgia,diplomatic relation,North Korea,P854,https://www.ncnk.org/sites/default/files/content/resources/publications/NCNK_Issue_Brief_DPRK_Diplomatic_Relations.pdf,refdoc_984
6645,Q230,P463,Q233611,Georgia,member of,International Hydrographic Organization,P854,https://www.iho.int/srv1/index.php?option=com_wrapper&view=wrapper&Itemid=452&lang=en,refdoc_392
6646,Q230,P463,Q7809,Georgia,member of,UNESCO,P854,http://www.unesco.org/eri/cp/ListeMS_Indicators.asp,refdoc_98
6647,Q230,P463,Q17495,Georgia,member of,Universal Postal Union,P854,http://www.upu.int/en/the-upu/member-countries.html,refdoc_1239
6648,Q230,P463,Q376150,Georgia,member of,International Telecommunication Union,P854,https://www.itu.int/online/mm/scripts/gensel8,refdoc_256
6649,Q230,P463,Q8475,Georgia,member of,Interpol,P1065,https://web.archive.org/web/20210504021200/https://www.interpol.int/en/Who-we-are/Member-countries/Europe/GEORGIA,refdoc_892
6650,Q230,P463,Q605326,Georgia,member of,World Customs Organization,P854,https://www.wcoomd.org/-/media/wco/public/global/pdf/about-us/wco-members/list-of-members-with-membership-date.pdf,refdoc_391
6651,Q230,P463,Q186444,Georgia,member of,Treaty on the Non-Proliferation of Nuclear Weapons,P854,https://en.wikipedia.org/wiki/List_of_parties_to_the_Treaty_on_the_Non-Proliferation_of_Nuclear_Weapons,refdoc_911
6652,Q230,P5658,Q14565199,Georgia,railway traffic side,right,P4656,https://de.wikipedia.org/wiki/Mehrgleisigkeit#Fahrordnung_in_den_einzelnen_L%C3%A4ndern,refdoc_1017
6653,Q230,P1622,Q14565199,Georgia,driving side,right,P854,http://chartsbin.com/view/edr,refdoc_1082
